"Flug";"Number";"Time_ms";"GPS_lat";"GPS_lon";"GPS_height";"GPS_fix";"Photo";"crc"
204;4028;87726;0,0;0,0;0,0;0;0;0
204;4029;87747;0,0;0,0;0,0;0;0;0
204;4030;87768;0,0;0,0;0,0;0;0;0
204;4031;87789;0,0;0,0;0,0;0;0;0
204;4032;87810;0,0;0,0;0,0;0;0;0
204;4033;87831;0,0;0,0;0,0;0;0;0
204;4034;87852;0,0;0,0;0,0;0;0;0
204;4035;87873;0,0;0,0;0,0;0;0;0
204;4036;87894;0,0;0,0;0,0;0;0;0
204;4037;87915;0,0;0,0;0,0;0;0;0
204;4038;87936;0,0;0,0;0,0;0;0;0
204;4039;87963;0,0;0,0;0,0;0;0;0
204;4040;87984;0,0;0,0;0,0;0;0;0
204;4041;88005;0,0;0,0;0,0;0;0;0
204;4042;88026;0,0;0,0;0,0;0;0;0
204;4043;88047;0,0;0,0;0,0;0;0;0
204;4044;88074;0,0;0,0;0,0;0;0;0
204;4045;88095;0,0;0,0;0,0;0;0;0
204;4046;88116;0,0;0,0;0,0;0;0;0
204;4047;88137;0,0;0,0;0,0;0;0;0
204;4048;88158;0,0;0,0;0,0;0;0;0
204;4049;88179;0,0;0,0;0,0;0;0;0
204;4050;88200;0,0;0,0;0,0;0;0;0
204;4051;88220;0,0;0,0;0,0;0;0;0
204;4052;88240;0,0;0,0;0,0;0;0;0
204;4053;88260;0,0;0,0;0,0;0;0;0
204;4054;88281;0,0;0,0;0,0;0;0;0
204;4055;88306;0,0;0,0;0,0;0;0;0
204;4056;88326;0,0;0,0;0,0;0;0;0
204;4057;88346;0,0;0,0;0,0;0;0;0
204;4058;88366;0,0;0,0;0,0;0;0;0
204;4059;88386;0,0;0,0;0,0;0;0;0
204;4060;88412;0,0;0,0;0,0;0;0;0
204;4061;88433;0,0;0,0;0,0;0;0;0
204;4062;88454;0,0;0,0;0,0;0;0;0
204;4063;88475;0,0;0,0;0,0;0;0;0
204;4064;88496;0,0;0,0;0,0;0;0;0
204;4065;88517;0,0;0,0;0,0;0;0;0
204;4066;88538;0,0;0,0;0,0;0;0;0
204;4067;88559;0,0;0,0;0,0;0;0;0
204;4068;88580;0,0;0,0;0,0;0;0;0
204;4069;88601;0,0;0,0;0,0;0;0;0
204;4070;88622;0,0;0,0;0,0;0;0;0
204;4071;88649;0,0;0,0;0,0;0;0;0
204;4072;88670;0,0;0,0;0,0;0;0;0
204;4073;88691;0,0;0,0;0,0;0;0;0
204;4074;88712;0,0;0,0;0,0;0;0;0
204;4075;88733;0,0;0,0;0,0;0;0;0
204;4076;88760;0,0;0,0;0,0;0;0;0
204;4077;88781;0,0;0,0;0,0;0;0;0
204;4078;88802;0,0;0,0;0,0;0;0;0
204;4079;88823;0,0;0,0;0,0;0;0;0
204;4080;88844;0,0;0,0;0,0;0;0;0
204;4081;88865;0,0;0,0;0,0;0;0;0
204;4082;88886;0,0;0,0;0,0;0;0;0
204;4083;88907;0,0;0,0;0,0;0;0;0
204;4084;88928;0,0;0,0;0,0;0;0;0
204;4085;88949;0,0;0,0;0,0;0;0;0
204;4086;88970;0,0;0,0;0,0;0;0;0
204;4087;88997;0,0;0,0;0,0;0;0;0
204;4088;89018;0,0;0,0;0,0;0;0;0
204;4089;89039;0,0;0,0;0,0;0;0;0
204;4090;89060;0,0;0,0;0,0;0;0;0
204;4091;89081;0,0;0,0;0,0;0;0;0
204;4092;89107;0,0;0,0;0,0;0;0;0
204;4093;89127;0,0;0,0;0,0;0;0;0
204;4094;89147;0,0;0,0;0,0;0;0;0
204;4095;89168;0,0;0,0;0,0;0;0;0
204;4096;89188;0,0;0,0;0,0;0;0;0
204;4097;89208;0,0;0,0;0,0;0;0;0
204;4098;89269;0,0;0,0;0,0;0;0;0
204;4099;89300;0,0;0,0;0,0;0;0;0
204;4100;89320;0,0;0,0;0,0;0;0;0
204;4101;89340;0,0;0,0;0,0;0;0;0
204;4102;89360;0,0;0,0;0,0;0;0;0
204;4103;89386;0,0;0,0;0,0;0;0;0
204;4104;89407;0,0;0,0;0,0;0;0;0
204;4105;89428;0,0;0,0;0,0;0;0;0
204;4106;89449;0,0;0,0;0,0;0;0;0
204;4107;89470;0,0;0,0;0,0;0;0;0
204;4108;89497;0,0;0,0;0,0;0;0;0
204;4109;89518;0,0;0,0;0,0;0;0;0
204;4110;89539;0,0;0,0;0,0;0;0;0
204;4111;89560;0,0;0,0;0,0;0;0;0
204;4112;89581;0,0;0,0;0,0;0;0;0
204;4113;89602;0,0;0,0;0,0;0;0;0
204;4114;89623;0,0;0,0;0,0;0;0;0
204;4115;89644;0,0;0,0;0,0;0;0;0
204;4116;89665;0,0;0,0;0,0;0;0;0
204;4117;89686;0,0;0,0;0,0;0;0;0
204;4118;89707;0,0;0,0;0,0;0;0;0
204;4119;89734;0,0;0,0;0,0;0;0;0
204;4120;89755;0,0;0,0;0,0;0;0;0
204;4121;89776;0,0;0,0;0,0;0;0;0
204;4122;89797;0,0;0,0;0,0;0;0;0
204;4123;89818;0,0;0,0;0,0;0;0;0
204;4124;89845;0,0;0,0;0,0;0;0;0
204;4125;89866;0,0;0,0;0,0;0;0;0
204;4126;89888;0,0;0,0;0,0;0;0;0
204;4127;89909;0,0;0,0;0,0;0;0;0
204;4128;89930;0,0;0,0;0,0;0;0;0
204;4129;89951;0,0;0,0;0,0;0;0;0
204;4130;89972;0,0;0,0;0,0;0;0;0
204;4131;89993;0,0;0,0;0,0;0;0;0
204;4132;90014;0,0;0,0;0,0;0;0;0
204;4133;90035;0,0;0,0;0,0;0;0;0
204;4134;90056;0,0;0,0;0,0;0;0;0
204;4135;90083;0,0;0,0;0,0;0;0;0
204;4136;90103;0,0;0,0;0,0;0;0;0
