"Flug";"Number";"Time_ms";"GPS_lat";"GPS_lon";"GPS_height";"GPS_fix";"Photo";"crc"
204;2497;55628;0,0;0,0;0,0;0;4024;23246
204;2498;55648;0,0;0,0;0,0;0;1024;59840
204;2499;55668;0,0;0,0;0,0;0;1024;6575
204;2500;55688;0,0;0,0;0,0;0;1024;46107
204;2501;55716;0,0;0,0;0,0;0;30488;26336
204;2502;55736;0,0;0,0;0,0;0;30488;53155
204;2503;55762;0,0;0,0;0,0;0;30488;18916
204;2504;55782;0,0;0,0;0,0;0;30488;509
204;2505;55802;0,0;0,0;0,0;0;30488;57331
204;2506;55829;0,0;0,0;0,0;0;18488;57977
204;2507;55849;0,0;0,0;0,0;0;18488;54348
204;2508;55876;0,0;0,0;0,0;0;48024;35196
204;2509;55896;0,0;0,0;0,0;0;14488;58638
204;2510;55916;0,0;0,0;0,0;0;14488;31087
204;2511;55943;0,0;0,0;0,0;0;14488;4012
204;2512;55964;0,0;0,0;0,0;0;64024;2915
204;2513;55984;0,0;0,0;0,0;0;41024;29613
204;2514;56003;0,0;0,0;0,0;0;14488;25193
204;2515;56022;0,0;0,0;0,0;0;14488;29182
204;2516;56049;0,0;0,0;0,0;0;22488;597
204;2517;56068;0,0;0,0;0,0;0;30488;49653
204;2518;56087;0,0;0,0;0,0;0;30488;17246
204;2519;56111;0,0;0,0;0,0;0;57024;28472
204;2520;56131;0,0;0,0;0,0;0;30488;49754
204;2521;56157;0,0;0,0;0,0;0;30488;50446
204;2522;56176;0,0;0,0;0,0;0;22488;21659
204;2523;56195;0,0;0,0;0,0;0;1024;28178
204;2524;56221;0,0;0,0;0,0;0;1024;15526
204;2525;56241;0,0;0,0;0,0;0;14488;28997
204;2526;56268;0,0;0,0;0,0;0;22488;31413
204;2527;56289;0,0;0,0;0,0;0;53024;5030
204;2528;56309;0,0;0,0;0,0;0;64024;14349
204;2529;56329;0,0;0,0;0,0;0;40024;61189
204;2530;56349;0,0;0,0;0,0;0;18560;4337
204;2531;56377;0,0;0,0;0,0;0;24;4607
204;2532;56397;0,0;0,0;0,0;0;16024;46114
204;2533;56417;0,0;0,0;0,0;0;16024;43051
204;2534;56437;0,0;0,0;0,0;0;24;50502
204;2535;56463;0,0;0,0;0,0;0;16024;7994
204;2536;56490;0,0;0,0;0,0;0;9560;14770
204;2537;56510;0,0;0,0;0,0;0;36096;48368
204;2538;56530;0,0;0,0;0,0;0;36096;41648
204;2539;56550;0,0;0,0;0,0;0;4096;46436
204;2540;56576;0,0;0,0;0,0;0;4096;10878
204;2541;56603;0,0;0,0;0,0;0;17560;1224
204;2542;56624;0,0;0,0;0,0;0;33560;34926
204;2543;56644;0,0;0,0;0,0;0;49560;55010
204;2544;56664;0,0;0,0;0,0;0;49560;43398
204;2545;56684;0,0;0,0;0,0;0;45560;2497
204;2546;56712;0,0;0,0;0,0;0;17560;45426
204;2547;56732;0,0;0,0;0,0;0;1560;4289
204;2548;56752;0,0;0,0;0,0;0;1560;52843
204;2549;56772;0,0;0,0;0,0;0;59096;32624
204;2550;56793;0,0;0,0;0,0;0;26096;39024
204;2551;56826;0,0;0,0;0,0;0;3096;61068
204;2552;56846;0,0;0,0;0,0;0;52632;19796
204;2553;56866;0,0;0,0;0,0;0;20632;4704
204;2554;56886;0,0;0,0;0,0;0;7168;11545
204;2555;56906;0,0;0,0;0,0;0;7168;9066
204;2556;56939;0,0;0,0;0,0;0;36632;48942
204;2557;56959;0,0;0,0;0,0;0;3096;12555
204;2558;56978;0,0;0,0;0,0;0;35096;15700
204;2559;56997;0,0;0,0;0,0;0;1560;42875
204;2560;57016;0,0;0,0;0,0;0;29560;30738
204;2561;57043;0,0;0,0;0,0;0;49560;23974
204;2562;57062;0,0;0,0;0,0;0;24;23691
204;2563;57081;0,0;0,0;0,0;0;24;9890
204;2564;57100;0,0;0,0;0,0;0;24;26920
204;2565;57120;0,0;0,0;0,0;0;24;1475
204;2566;57146;0,0;0,0;0,0;0;49560;26798
204;2567;57171;0,0;0,0;0,0;0;33560;55324
204;2568;57191;0,0;0,0;0,0;0;17560;37147
204;2569;57211;0,0;0,0;0,0;0;1560;64806
204;2570;57231;0,0;0,0;0,0;0;1560;46002
204;2571;57258;0,0;0,0;0,0;0;4096;38604
204;2572;57285;0,0;0,0;0,0;0;36632;19885
204;2573;57305;0,0;0,0;0,0;0;5632;46926
204;2574;57325;0,0;0,0;0,0;0;5632;4750
204;2575;57345;0,0;0,0;0,0;0;51096;25677
204;2576;57373;0,0;0,0;0,0;0;33560;5657
204;2577;57393;0,0;0,0;0,0;0;33560;42374
204;2578;57413;0,0;0,0;0,0;0;36096;51435
204;2579;57433;0,0;0,0;0,0;0;57560;5192
204;2580;57454;0,0;0,0;0,0;0;24;2119
204;2581;57481;0,0;0,0;0,0;0;16024;32837
204;2582;57501;0,0;0,0;0,0;0;28024;37038
204;2583;57527;0,0;0,0;0,0;0;32024;64755
204;2584;57547;0,0;0,0;0,0;0;32024;27781
204;2585;57567;0,0;0,0;0,0;0;48024;58305
204;2586;57594;0,0;0,0;0,0;0;1024;60519
204;2587;57614;0,0;0,0;0,0;0;1024;45968
204;2588;57640;0,0;0,0;0,0;0;14488;56594
204;2589;57660;0,0;0,0;0,0;0;33024;14005
204;2590;57680;0,0;0,0;0,0;0;1024;15537
204;2591;57708;0,0;0,0;0,0;0;14488;59976
204;2592;57728;0,0;0,0;0,0;0;14488;53733
204;2593;57748;0,0;0,0;0,0;0;26488;32579
204;2594;57768;0,0;0,0;0,0;0;3488;26975
204;2595;57789;0,0;0,0;0,0;0;30488;57024
204;2596;57816;0,0;0,0;0,0;0;1024;58642
204;2597;57836;0,0;0,0;0,0;0;30488;8050
204;2598;57856;0,0;0,0;0,0;0;30488;5714
204;2599;57882;0,0;0,0;0,0;0;30488;37693
204;2600;57901;0,0;0,0;0,0;0;30488;19127
204;2601;57927;0,0;0,0;0,0;0;30488;59065
204;2602;57946;0,0;0,0;0,0;0;65024;44704
204;2603;57966;0,0;0,0;0,0;0;1024;31875
204;2604;57990;0,0;0,0;0,0;0;30488;65496
204;2605;58009;0,0;0,0;0,0;0;28488;37199
204;2606;58036;0,0;0,0;0,0;0;46488;17219
204;2607;58055;0,0;0,0;0,0;0;46488;13548
204;2608;58074;0,0;0,0;0,0;0;38488;649
204;2609;58093;0,0;0,0;0,0;0;33024;32388
204;2610;58114;0,0;0,0;0,0;0;30488;9290
204;2611;58141;0,0;0,0;0,0;0;1024;9829
204;2612;58161;0,0;0,0;0,0;0;24024;44481
204;2613;58181;0,0;0,0;0,0;0;14488;19336
204;2614;58202;0,0;0,0;0,0;0;41024;30269
204;2615;58228;0,0;0,0;0,0;0;1024;7237
204;2616;58255;0,0;0,0;0,0;0;30488;9621
204;2617;58275;0,0;0,0;0,0;0;30488;50729
204;2618;58295;0,0;0,0;0,0;0;46488;43844
204;2619;58315;0,0;0,0;0,0;0;33024;24491
204;2620;58341;0,0;0,0;0,0;0;17024;9338
204;2621;58369;0,0;0,0;0,0;0;33024;52169
204;2622;58389;0,0;0,0;0,0;0;33024;26437
204;2623;58409;0,0;0,0;0,0;0;46488;28988
204;2624;58429;0,0;0,0;0,0;0;46488;52121
204;2625;58450;0,0;0,0;0,0;0;17024;60717
204;2626;58477;0,0;0,0;0,0;0;42488;9750
204;2627;58497;0,0;0,0;0,0;0;46488;48850
204;2628;58517;0,0;0,0;0,0;0;46488;39193
204;2629;58538;0,0;0,0;0,0;0;33024;59611
204;2630;58558;0,0;0,0;0,0;0;1024;8318
204;2631;58591;0,0;0,0;0,0;0;56024;63274
204;2632;58611;0,0;0,0;0,0;0;64024;60208
204;2633;58631;0,0;0,0;0,0;0;64024;42859
204;2634;58651;0,0;0,0;0,0;0;33024;51689
204;2635;58671;0,0;0,0;0,0;0;1024;2696
204;2636;58705;0,0;0,0;0,0;0;41024;1707
204;2637;58725;0,0;0,0;0,0;0;1024;4644
204;2638;58745;0,0;0,0;0,0;0;30488;10120
204;2639;58765;0,0;0,0;0,0;0;30488;26081
204;2640;58786;0,0;0,0;0,0;0;30488;64338
204;2641;58813;0,0;0,0;0,0;0;22488;31218
204;2642;58832;0,0;0,0;0,0;0;30488;1102
204;2643;58851;0,0;0,0;0,0;0;30488;65459
204;2644;58871;0,0;0,0;0,0;0;1024;2210
204;2645;58890;0,0;0,0;0,0;0;22488;48462
204;2646;58916;0,0;0,0;0,0;0;56024;39862
204;2647;58940;0,0;0,0;0,0;0;4096;41260
204;2648;58960;0,0;0,0;0,0;0;35096;12337
204;2649;58979;0,0;0,0;0,0;0;39168;5986
204;2650;58998;0,0;0,0;0,0;0;27096;30872
204;2651;59024;0,0;0,0;0,0;0;17560;50031
204;2652;59050;0,0;0,0;0,0;0;16024;14749
204;2653;59070;0,0;0,0;0,0;0;32024;33542
204;2654;59090;0,0;0,0;0,0;0;18560;19853
204;2655;59111;0,0;0,0;0,0;0;13560;44525
204;2656;59138;0,0;0,0;0,0;0;5632;32791
204;2657;59158;0,0;0,0;0,0;0;39168;3817
204;2658;59178;0,0;0,0;0,0;0;36632;49978
204;2659;59199;0,0;0,0;0,0;0;39168;56810
204;2660;59219;0,0;0,0;0,0;0;60632;22124
204;2661;59246;0,0;0,0;0,0;0;39168;38079
204;2662;59266;0,0;0,0;0,0;0;48632;42284
204;2663;59292;0,0;0,0;0,0;0;4632;57023
204;2664;59312;0,0;0,0;0,0;0;40704;7069
204;2665;59332;0,0;0,0;0,0;0;22168;44815
204;2666;59359;0,0;0,0;0,0;0;42240;31314
204;2667;59379;0,0;0,0;0,0;0;39704;34868
204;2668;59405;0,0;0,0;0,0;0;7704;47134
204;2669;59425;0,0;0,0;0,0;0;38240;1645
204;2670;59446;0,0;0,0;0,0;0;25240;51731
204;2671;59473;0,0;0,0;0,0;0;11776;44026
204;2672;59493;0,0;0,0;0,0;0;45312;64983
204;2673;59513;0,0;0,0;0,0;0;42776;57154
204;2674;59535;0,0;0,0;0,0;0;42776;6885
204;2675;59555;0,0;0,0;0,0;0;34776;37764
204;2676;59582;0,0;0,0;0,0;0;42776;52447
204;2677;59602;0,0;0,0;0,0;0;54776;49418
204;2678;59623;0,0;0,0;0,0;0;9240;9076
204;2679;59649;0,0;0,0;0,0;0;41240;25636
204;2680;59669;0,0;0,0;0,0;0;41240;22473
204;2681;59696;0,0;0,0;0,0;0;11776;59773
204;2682;59716;0,0;0,0;0,0;0;9240;8332
204;2683;59736;0,0;0,0;0,0;0;9240;48299
204;2684;59761;0,0;0,0;0,0;0;9240;33057
204;2685;59781;0,0;0,0;0,0;0;26776;42554
204;2686;59807;0,0;0,0;0,0;0;50776;43609
204;2687;59826;0,0;0,0;0,0;0;34776;35438
204;2688;59845;0,0;0,0;0,0;0;21312;31329
204;2689;59865;0,0;0,0;0,0;0;10776;41804
