"Flug";"Number";"Team ID";"Time_ms";"Gyro x";"Gyro y";"Gyro z";"Accel x";"Accel y";"Accel z";"Mag x";"Mag y";"Mag z";"Bme_press";"Bme_temp";"Bme_humidity";"Bme_height";"Lat";"Lon";"Height";"Fix";"Photo";"Status";"crc"
170;5517;217;800314;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;14475

170;5518;217;800452;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;27945

170;5519;217;800642;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;6262

170;5520;217;800788;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1275;0;27202

170;5521;217;800926;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;12831

170;5522;217;801064;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;41705

170;5523;217;801204;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;50797

170;5524;217;801342;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1253;0;14676

170;5525;217;801480;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;27848

170;5526;217;801620;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;38686

170;5527;217;801758;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1274;0;63603

170;5528;217;801896;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1250;0;6411

170;5529;217;802036;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;36222

170;5530;217;802174;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;26482

170;5531;217;802312;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;24378

170;5532;217;802452;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;9871

170;5533;217;802590;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1275;0;42400

170;5534;217;802728;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;54711

170;5535;217;802868;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;41293

170;5536;217;803006;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1272;0;7306

170;5537;217;803194;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1265;0;57013

170;5538;217;803340;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;24207

170;5539;217;803480;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1250;0;24501

170;5540;217;803618;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1277;0;57656

170;5541;217;803756;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;34482

170;5542;217;803896;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;25637

170;5543;217;804034;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;63696

170;5544;217;804172;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1266;0;40779

170;5545;217;804312;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1264;0;224

170;5546;217;804500;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1282;0;58997

170;5547;217;804646;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1282;0;7140

170;5548;217;804784;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1261;0;39772

170;5549;217;804924;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1266;0;9166

170;5550;217;805062;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;64041

170;5551;217;805200;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;995

170;5552;217;805340;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;6924

170;5553;217;805478;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1275;0;26516

170;5554;217;805616;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;34879

170;5555;217;805756;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1266;0;28597

170;5556;217;805944;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;60212

170;5557;217;806090;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;62494

170;5558;217;806228;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1253;0;7034

170;5559;217;806368;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;42076

170;5560;217;806506;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1270;0;3845

170;5561;217;806644;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1270;0;7362

